CHF,SEK,ZAR,NOK,DKK,15,AUD,49,JPY,19,1,Date
3.4765,0.364,0.2375,0.3779,0.5118,2.6151,2.355,3.8241,3.1718,4.4792,3.476,12/1/2019
3.4765,0.364,0.2375,0.3779,0.5118,2.6151,2.355,3.8241,3.1718,4.4792,3.476,11/30/2019
3.4765,0.364,0.2375,0.3779,0.5118,2.6151,2.355,3.8241,3.1718,4.4792,3.476,11/29/2019
3.4759,0.3619,0.2354,0.3778,0.5113,2.6118,2.3508,3.8203,3.1704,4.4812,3.471,11/28/2019
3.4778,0.3617,0.2358,0.3782,0.5112,2.6155,2.3549,3.8196,3.1803,4.4697,3.471,11/27/2019
3.4726,0.3606,0.2341,0.378,0.5105,2.6014,2.3472,3.8146,3.1782,4.458,3.463,11/26/2019
3.4664,0.3593,0.2351,0.3768,0.5102,2.6019,2.3507,3.8121,3.1778,4.455,3.461,11/25/2019
3.4813,0.3607,0.2369,0.3796,0.5128,2.6077,2.3534,3.832,3.1848,4.4712,3.46,11/24/2019
3.4813,0.3607,0.2369,0.3796,0.5128,2.6077,2.3534,3.832,3.1848,4.4712,3.46,11/23/2019
3.4813,0.3607,0.2369,0.3796,0.5128,2.6077,2.3534,3.832,3.1848,4.4712,3.46,11/22/2019
3.485,0.3595,0.2349,0.3792,0.5124,2.5956,2.353,3.8292,3.1816,4.4759,3.455,11/21/2019
3.4992,0.3579,0.2339,0.3776,0.5136,2.607,2.3638,3.8384,3.2004,4.4787,3.471,11/20/2019
3.4881,0.3594,0.2343,0.3797,0.5124,2.6168,2.3581,3.8291,3.1797,4.4707,3.457,11/19/2019
3.4933,0.3591,0.2344,0.3798,0.5124,2.619,2.358,3.8293,3.1751,4.4858,3.463,11/18/2019
3.5094,0.3595,0.2356,0.3801,0.5129,2.626,2.3603,3.8323,3.2011,4.4782,3.478,11/17/2019
3.5094,0.3595,0.2356,0.3801,0.5129,2.626,2.3603,3.8323,3.2011,4.4782,3.478,11/16/2019
3.5094,0.3595,0.2356,0.3801,0.5129,2.626,2.3603,3.8323,3.2011,4.4782,3.478,11/15/2019
3.5272,0.3586,0.235,0.3788,0.5131,2.6304,2.3664,3.8337,3.2102,4.4772,3.488,11/14/2019
3.5314,0.3583,0.2336,0.3791,0.515,2.6355,2.3857,3.8483,3.2116,4.4872,3.495,11/13/2019
3.5237,0.362,0.2363,0.3837,0.5176,2.6496,2.4005,3.8681,3.2151,4.5032,3.511,11/12/2019
3.5166,0.3603,0.2352,0.3823,0.5165,2.6457,2.4003,3.8597,3.2117,4.4889,3.499,11/11/2019
3.5101,0.362,0.2358,0.383,0.5168,2.6485,2.4037,3.8616,3.1962,4.4802,3.495,11/10/2019
3.5101,0.362,0.2358,0.383,0.5168,2.6485,2.4037,3.8616,3.1962,4.4802,3.495,11/9/2019
3.5101,0.362,0.2358,0.383,0.5168,2.6485,2.4037,3.8616,3.1962,4.4802,3.495,11/8/2019
3.5115,0.3635,0.2366,0.3833,0.5169,2.6484,2.4051,3.8621,3.1948,4.4681,3.487,11/7/2019
3.516,0.3636,0.2359,0.3821,0.518,2.6501,2.4085,3.8703,3.2015,4.497,3.49,11/6/2019
3.5301,0.3637,0.2379,0.3829,0.5207,2.6669,2.4215,3.8901,3.2168,4.5185,3.501,11/5/2019
3.5657,0.3679,0.238,0.3874,0.5264,2.6771,2.4349,3.9329,3.2485,4.5524,3.522,11/4/2019
3.5678,0.3655,0.233,0.3847,0.5256,2.675,2.428,3.9267,3.2593,4.5609,3.521,11/3/2019
3.5678,0.3655,0.233,0.3847,0.5256,2.675,2.428,3.9267,3.2593,4.5609,3.521,11/2/2019
3.5678,0.3655,0.233,0.3847,0.5256,2.675,2.428,3.9267,3.2593,4.5609,3.521,11/1/2019
3.575,0.3654,0.2331,0.383,0.5269,2.6797,2.4341,3.9365,3.2619,4.5749,3.529,10/31/2019
3.5546,0.3632,0.2414,0.383,0.5248,2.6966,2.4223,3.9209,3.2415,4.5489,3.528,10/30/2019
3.5463,0.3627,0.2415,0.3808,0.5238,2.705,2.4193,3.9133,3.2412,4.54,3.53,10/29/2019
3.5454,0.3647,0.2428,0.3833,0.5243,2.7013,2.4097,3.9169,3.2455,4.5323,3.529,10/28/2019
3.5682,0.3661,0.2413,0.3868,0.5266,2.7089,2.4176,3.9339,3.2576,4.5446,3.539,10/27/2019
3.5682,0.3661,0.2413,0.3868,0.5266,2.7089,2.4176,3.9339,3.2576,4.5446,3.539,10/26/2019
3.5682,0.3661,0.2413,0.3868,0.5266,2.7089,2.4176,3.9339,3.2576,4.5446,3.539,10/25/2019
3.5567,0.3659,0.241,0.3864,0.5246,2.6929,2.407,3.9192,3.2426,4.5392,3.523,10/24/2019
3.5723,0.366,0.2408,0.3859,0.5261,2.7011,2.4201,3.9303,3.2612,4.549,3.538,10/23/2019
3.5781,0.3672,0.2412,0.387,0.5277,2.7037,2.4274,3.9423,3.258,4.5808,3.537,10/22/2019
3.5791,0.3647,0.2391,0.3843,0.5264,2.6895,2.4154,3.9325,3.2512,4.5627,3.533,10/21/2019
3.5791,0.3647,0.2391,0.3843,0.5264,2.6895,2.4154,3.9325,3.2512,4.5627,3.533,10/20/2019
3.5791,0.3647,0.2391,0.3843,0.5264,2.6895,2.4154,3.9325,3.2512,4.5627,3.533,10/19/2019
3.5791,0.3647,0.2391,0.3843,0.5264,2.6895,2.4154,3.9325,3.2512,4.5627,3.533,10/18/2019
3.5714,0.3626,0.2382,0.3862,0.5256,2.6854,2.4039,3.9268,3.259,4.5323,3.545,10/17/2019
3.5439,0.3606,0.2359,0.3852,0.522,2.6747,2.3831,3.9002,3.2535,4.4847,3.536,10/16/2019
3.5158,0.3579,0.2375,0.3849,0.5184,2.6562,2.3771,3.872,3.2424,4.4422,3.513,10/15/2019
3.5172,0.3573,0.2349,0.3854,0.5174,2.6438,2.3831,3.864,3.2509,4.3772,3.51,10/14/2019
3.5172,0.3573,0.2349,0.3854,0.5174,2.6438,2.3831,3.864,3.2509,4.3772,3.51,10/13/2019
3.5172,0.3573,0.2349,0.3854,0.5174,2.6438,2.3831,3.864,3.2509,4.3772,3.51,10/12/2019
3.5172,0.3573,0.2349,0.3854,0.5174,2.6438,2.3831,3.864,3.2509,4.3772,3.51,10/11/2019
3.5295,0.3563,0.231,0.3842,0.5174,2.6317,2.3698,3.8647,3.2621,4.2925,3.504,10/10/2019
3.5126,0.3523,0.2307,0.3823,0.5133,2.6227,2.3525,3.8335,3.2691,4.3015,3.493,10/9/2019
3.5126,0.3523,0.2307,0.3823,0.5133,2.6227,2.3525,3.8335,3.2691,4.3015,3.493,10/8/2019
3.5126,0.3523,0.2307,0.3823,0.5133,2.6227,2.3525,3.8335,3.2691,4.3015,3.493,10/7/2019
3.492,0.3534,0.2294,0.3817,0.5116,2.612,2.3523,3.8198,3.2596,4.2918,3.481,10/6/2019
3.492,0.3534,0.2294,0.3817,0.5116,2.612,2.3523,3.8198,3.2596,4.2918,3.481,10/5/2019
3.492,0.3534,0.2294,0.3817,0.5116,2.612,2.3523,3.8198,3.2596,4.2918,3.481,10/4/2019
3.4955,0.3538,0.2304,0.3824,0.5132,2.6211,2.349,3.8316,3.2671,4.3028,3.493,10/3/2019
3.485,0.352,0.228,0.381,0.5096,2.6298,2.3274,3.8049,3.2363,4.2736,3.485,10/2/2019
3.5068,0.3562,0.2309,0.3839,0.5096,2.6267,2.3548,3.805,3.228,4.28,3.482,10/1/2019
3.5068,0.3562,0.2309,0.3839,0.5096,2.6267,2.3548,3.805,3.228,4.28,3.482,9/30/2019
3.5068,0.3562,0.2309,0.3839,0.5096,2.6267,2.3548,3.805,3.228,4.28,3.482,9/29/2019
3.5068,0.3562,0.2309,0.3839,0.5096,2.6267,2.3548,3.805,3.228,4.28,3.482,9/28/2019
3.5068,0.3562,0.2309,0.3839,0.5096,2.6267,2.3548,3.805,3.228,4.28,3.482,9/27/2019
3.5361,0.3606,0.2349,0.3876,0.515,2.6541,2.378,3.8438,3.2659,4.34,3.517,9/26/2019
3.5498,0.3604,0.233,0.3878,0.5156,2.6388,2.3721,3.8485,3.2622,4.3436,3.501,9/25/2019
3.5463,0.3607,0.2355,0.3883,0.5165,2.6447,2.3817,3.8566,3.256,4.3748,3.507,9/24/2019
3.5481,0.3602,0.2359,0.387,0.5175,2.6451,2.3823,3.8644,3.2732,4.3726,3.517,9/23/2019
3.544,0.3629,0.238,0.3907,0.5202,2.6481,2.39,3.8842,3.2563,4.4122,3.513,9/22/2019
3.544,0.3629,0.238,0.3907,0.5202,2.6481,2.39,3.8842,3.2563,4.4122,3.513,9/21/2019
3.544,0.3629,0.238,0.3907,0.5202,2.6481,2.39,3.8842,3.2563,4.4122,3.513,9/20/2019
3.5523,0.3631,0.2396,0.3936,0.5218,2.6506,2.3908,3.8963,3.2628,4.3829,3.521,9/19/2019
3.5567,0.3646,0.2419,0.3954,0.5238,2.6705,2.4214,3.9111,3.2732,4.4062,3.541,9/18/2019
3.5691,0.3659,0.2414,0.3941,0.5228,2.6701,2.4309,3.9039,3.2819,4.4085,3.538,9/17/2019
3.5691,0.3659,0.2414,0.3941,0.5228,2.6701,2.4309,3.9039,3.2819,4.4085,3.538,9/16/2019
3.5675,0.3678,0.2423,0.3942,0.5238,2.6675,2.4238,3.9109,3.2657,4.3764,3.527,9/15/2019
3.5675,0.3678,0.2423,0.3942,0.5238,2.6675,2.4238,3.9109,3.2657,4.3764,3.527,9/14/2019
3.5675,0.3678,0.2423,0.3942,0.5238,2.6675,2.4238,3.9109,3.2657,4.3764,3.527,9/13/2019
3.5753,0.3667,0.242,0.3955,0.523,2.6853,2.4349,3.9032,3.2824,4.3645,3.541,9/12/2019
3.5655,0.3657,0.2412,0.3948,0.5226,2.6953,2.4339,3.8985,3.2906,4.373,3.544,9/11/2019
3.5669,0.3635,0.2408,0.394,0.5234,2.6853,2.4263,3.9046,3.2957,4.3671,3.538,9/10/2019
3.5636,0.3652,0.2403,0.3946,0.5218,2.6809,2.4236,3.8927,3.2976,4.3615,3.527,9/9/2019
3.5589,0.3638,0.2381,0.3907,0.5206,2.664,2.4027,3.8835,3.2861,4.3231,3.517,9/8/2019
3.5589,0.3638,0.2381,0.3907,0.5206,2.664,2.4027,3.8835,3.2861,4.3231,3.517,9/7/2019
3.5589,0.3638,0.2381,0.3907,0.5206,2.664,2.4027,3.8835,3.2861,4.3231,3.517,9/6/2019
3.5755,0.3637,0.237,0.3911,0.5208,2.66,2.3959,3.8851,3.2933,4.3311,3.512,9/5/2019
3.5814,0.3615,0.2373,0.3892,0.5211,2.6477,2.3943,3.8867,3.3218,4.3012,3.527,9/4/2019
3.5838,0.3591,0.2344,0.3875,0.5205,2.6552,2.3886,3.8812,3.3445,4.2662,3.549,9/3/2019
3.5701,0.3608,0.2323,0.3885,0.5205,2.6533,2.3762,3.8815,3.3261,4.2741,3.538,9/2/2019
3.5764,0.3606,0.2322,0.3886,0.5235,2.6566,2.3756,3.9029,3.3221,4.3023,3.535,9/1/2019
3.5764,0.3606,0.2322,0.3886,0.5235,2.6566,2.3756,3.9029,3.3221,4.3023,3.535,8/31/2019
3.5764,0.3606,0.2322,0.3886,0.5235,2.6566,2.3756,3.9029,3.3221,4.3023,3.535,8/30/2019
3.5832,0.3618,0.2291,0.3885,0.523,2.6501,2.3759,3.9001,3.3152,4.2955,3.521,8/29/2019
3.5911,0.3636,0.23,0.3908,0.5243,2.6491,2.3782,3.9099,3.3322,4.3039,3.524,8/28/2019
3.5936,0.3654,0.2301,0.3913,0.5243,2.6605,2.3805,3.9099,3.3299,4.3186,3.52,8/27/2019
3.5919,0.3644,0.2301,0.3917,0.5246,2.6446,2.38,3.9116,3.3235,4.3057,3.519,8/26/2019
3.556,0.3627,0.2316,0.391,0.5211,2.6365,2.3731,3.8854,3.2928,4.2849,3.511,8/25/2019
3.556,0.3627,0.2316,0.391,0.5211,2.6365,2.3731,3.8854,3.2928,4.2849,3.511,8/24/2019
3.556,0.3627,0.2316,0.391,0.5211,2.6365,2.3731,3.8854,3.2928,4.2849,3.511,8/23/2019
3.5863,0.3644,0.2319,0.3931,0.5233,2.6512,2.3845,3.9018,3.3115,4.279,3.525,8/22/2019
3.6008,0.3659,0.2322,0.3942,0.5253,2.6537,2.3968,3.9167,3.314,4.2786,3.527,8/21/2019
3.5961,0.3629,0.2293,0.3918,0.5237,2.6434,2.3884,3.9045,3.3142,4.2583,3.524,8/20/2019
3.6153,0.3669,0.2311,0.3946,0.5276,2.6748,2.4029,3.9345,3.3231,4.2922,3.545,8/19/2019
3.6151,0.3658,0.2333,0.3923,0.5261,2.6618,2.4026,3.9248,3.3325,4.2956,3.541,8/18/2019
3.6151,0.3658,0.2333,0.3923,0.5261,2.6618,2.4026,3.9248,3.3325,4.2956,3.541,8/17/2019
3.6151,0.3658,0.2333,0.3923,0.5261,2.6618,2.4026,3.9248,3.3325,4.2956,3.541,8/16/2019
3.6127,0.3659,0.2302,0.3921,0.5259,2.6443,2.3836,3.9231,3.317,4.2736,3.519,8/15/2019
3.5875,0.3636,0.2289,0.3907,0.5229,2.6308,2.3582,3.9015,3.2872,4.219,3.489,8/14/2019
3.608,0.3658,0.2284,0.3914,0.5252,2.6355,2.365,3.9202,3.3228,4.2206,3.493,8/13/2019
3.5862,0.3635,0.2259,0.3897,0.5227,2.6327,2.3537,3.9008,3.3139,4.2158,3.484,8/12/2019
3.5692,0.3633,0.2308,0.3901,0.5216,2.6311,2.3684,3.8929,3.2835,4.2175,3.479,8/11/2019
3.5692,0.3633,0.2308,0.3901,0.5216,2.6311,2.3684,3.8929,3.2835,4.2175,3.479,8/10/2019
3.5692,0.3633,0.2308,0.3901,0.5216,2.6311,2.3684,3.8929,3.2835,4.2175,3.479,8/9/2019
3.5695,0.3628,0.2307,0.3898,0.523,2.6198,2.3645,3.9032,3.2827,4.2344,3.483,8/8/2019
3.56,0.3633,0.2349,0.3913,0.5224,2.6234,2.3483,3.8988,3.2811,4.2342,3.487,8/7/2019
3.579,0.3643,0.2363,0.3924,0.5235,2.6438,2.373,3.9075,3.2783,4.2541,3.494,8/6/2019
3.5866,0.3626,0.2343,0.3912,0.5223,2.6412,2.3645,3.9001,3.2965,4.245,3.494,8/5/2019
3.5526,0.3629,0.2397,0.3935,0.5212,2.6533,2.3874,3.8908,3.2811,4.2526,3.509,8/4/2019
3.5526,0.3629,0.2397,0.3935,0.5212,2.6533,2.3874,3.8908,3.2811,4.2526,3.509,8/3/2019
3.5526,0.3629,0.2397,0.3935,0.5212,2.6533,2.3874,3.8908,3.2811,4.2526,3.509,8/2/2019
3.5386,0.3643,0.2434,0.3968,0.5208,2.6651,2.4126,3.8885,3.2336,4.2656,3.524,8/1/2019
3.5319,0.3657,0.2459,0.3987,0.5222,2.6616,2.4117,3.8997,3.2224,4.2583,3.499,7/31/2019
3.534,0.3665,0.2459,0.4007,0.5225,2.6575,2.41,3.9015,3.2234,4.2607,3.5,7/30/2019
3.5553,0.3709,0.2479,0.4047,0.5253,2.6762,2.4348,3.9224,3.2449,4.3454,3.525,7/29/2019
3.554,0.3721,0.2492,0.4048,0.5258,2.6754,2.4436,3.9258,3.2439,4.383,3.526,7/28/2019
3.554,0.3721,0.2492,0.4048,0.5258,2.6754,2.4436,3.9258,3.2439,4.383,3.526,7/27/2019
3.554,0.3721,0.2492,0.4048,0.5258,2.6754,2.4436,3.9258,3.2439,4.383,3.526,7/26/2019
3.5726,0.373,0.2526,0.4071,0.5259,2.6825,2.4558,3.9259,3.26,4.4008,3.523,7/25/2019
3.5727,0.3726,0.253,0.4073,0.5256,2.6809,2.4577,3.9229,3.2578,4.4006,3.521,7/24/2019
3.5967,0.3742,0.2544,0.4086,0.5296,2.6924,2.4876,3.9544,3.2711,4.4036,3.537,7/23/2019
3.6021,0.376,0.254,0.4123,0.5312,2.7084,2.4914,3.967,3.2761,4.4081,3.534,7/22/2019
3.5936,0.3791,0.2555,0.4137,0.5331,2.713,2.4982,3.9801,3.2852,4.4265,3.535,7/21/2019
3.5936,0.3791,0.2555,0.4137,0.5331,2.713,2.4982,3.9801,3.2852,4.4265,3.535,7/20/2019
3.5936,0.3791,0.2555,0.4137,0.5331,2.713,2.4982,3.9801,3.2852,4.4265,3.535,7/19/2019
3.5896,0.3784,0.2532,0.4123,0.5323,2.7128,2.4919,3.9752,3.2852,4.4236,3.543,7/18/2019
3.5795,0.3778,0.2537,0.4128,0.5321,2.7119,2.481,3.9732,3.271,4.3946,3.541,7/17/2019
3.5923,0.3771,0.2554,0.414,0.5324,2.7141,2.4896,3.9756,3.2811,4.4018,3.542,7/16/2019
3.6026,0.3778,0.2551,0.4145,0.5344,2.7153,2.4874,3.9904,3.2792,4.4398,3.539,7/15/2019
3.5997,0.3792,0.2551,0.4162,0.5357,2.7257,2.4861,4,3.2785,4.4513,3.551,7/14/2019
3.5997,0.3792,0.2551,0.4162,0.5357,2.7257,2.4861,4,3.2785,4.4513,3.551,7/13/2019
3.5997,0.3792,0.2551,0.4162,0.5357,2.7257,2.4861,4,3.2785,4.4513,3.551,7/12/2019
3.597,0.3777,0.2545,0.4146,0.5353,2.7177,2.4755,3.9974,3.2789,4.4478,3.547,7/11/2019
3.6036,0.3771,0.2518,0.4132,0.5371,2.7222,2.4733,4.0092,3.2802,4.4568,3.573,7/10/2019
3.5893,0.3758,0.2518,0.4121,0.5356,2.7177,2.4728,3.997,3.2785,4.443,3.568,7/9/2019
3.6014,0.3783,0.2524,0.414,0.5371,2.7355,2.4957,4.0088,3.2904,4.4708,3.573,7/8/2019
3.6083,0.3808,0.2527,0.4167,0.5377,2.7264,2.5007,4.0134,3.2981,4.4747,3.562,7/7/2019
3.6083,0.3808,0.2527,0.4167,0.5377,2.7264,2.5007,4.0134,3.2981,4.4747,3.562,7/6/2019
3.6083,0.3808,0.2527,0.4167,0.5377,2.7264,2.5007,4.0134,3.2981,4.4747,3.562,7/5/2019
3.6203,0.3828,0.255,0.4181,0.5395,2.7298,2.5049,4.0264,3.3094,4.4869,3.567,7/4/2019
3.6252,0.3836,0.2532,0.417,0.5403,2.7264,2.5057,4.0327,3.3173,4.4895,3.572,7/3/2019
3.6172,0.3826,0.2529,0.4177,0.5412,2.7254,2.4999,4.0393,3.3011,4.5155,3.575,7/2/2019
3.6375,0.3845,0.2527,0.418,0.5428,2.7276,2.5009,4.0514,3.3018,4.5174,3.574,7/1/2019
3.6611,0.3851,0.252,0.4188,0.5442,2.7225,2.5004,4.0616,3.3125,4.5216,3.566,6/30/2019
3.6611,0.3851,0.252,0.4188,0.5442,2.7225,2.5004,4.0616,3.3125,4.5216,3.566,6/29/2019
3.6611,0.3851,0.252,0.4188,0.5442,2.7225,2.5004,4.0616,3.3125,4.5216,3.566,6/28/2019
3.6663,0.3863,0.2533,0.4208,0.546,2.7277,2.504,4.0752,3.3208,4.5527,3.582,6/27/2019
3.6712,0.387,0.2506,0.4218,0.5464,2.7294,2.5075,4.0788,3.3327,4.5528,3.591,6/26/2019
3.686,0.3896,0.252,0.4234,0.5491,2.7336,2.5113,4.0991,3.3648,4.5889,3.602,6/25/2019
3.6954,0.3871,0.2517,0.4253,0.5498,2.7331,2.5036,4.1051,3.3575,4.5923,3.604,6/24/2019
3.658,0.3827,0.2496,0.4201,0.5446,2.7264,2.4888,4.0655,3.3486,4.5647,3.594,6/23/2019
3.658,0.3827,0.2496,0.4201,0.5446,2.7264,2.4888,4.0655,3.3486,4.5647,3.594,6/22/2019
3.658,0.3827,0.2496,0.4201,0.5446,2.7264,2.4888,4.0655,3.3486,4.5647,3.594,6/21/2019
3.6297,0.3802,0.2512,0.4182,0.5419,2.7131,2.478,4.0456,3.3206,4.547,3.579,6/20/2019
3.618,0.3783,0.2482,0.4133,0.5416,2.6975,2.4805,4.0439,3.3292,4.5412,3.609,6/19/2019
3.6158,0.3797,0.2465,0.4132,0.5412,2.6909,2.471,4.0413,3.337,4.5194,3.612,6/18/2019
3.6158,0.3808,0.2436,0.414,0.543,2.6912,2.4793,4.0548,3.3221,4.5461,3.61,6/17/2019
3.6163,0.3812,0.2427,0.4148,0.5435,2.6987,2.4839,4.0584,3.3262,4.5531,3.6,6/16/2019
3.6163,0.3812,0.2427,0.4148,0.5435,2.6987,2.4839,4.0584,3.3262,4.5531,3.6,6/15/2019
3.6163,0.3812,0.2427,0.4148,0.5435,2.6987,2.4839,4.0584,3.3262,4.5531,3.6,6/14/2019
3.616,0.3791,0.2417,0.4148,0.5431,2.6994,2.4811,4.0558,3.3121,4.553,3.592,6/13/2019
3.6059,0.3793,0.2422,0.4146,0.5429,2.6937,2.4892,4.0546,3.3053,4.5636,3.582,6/12/2019
3.6099,0.3794,0.2423,0.4146,0.5424,2.7017,2.4901,4.0513,3.2938,4.548,3.581,6/11/2019
3.6181,0.3802,0.2408,0.4141,0.5426,2.7006,2.4955,4.0519,3.299,4.5426,3.585,6/10/2019
3.625,0.381,0.2381,0.4141,0.5432,2.6985,2.5113,4.0563,3.32,4.5767,3.601,6/9/2019
3.625,0.381,0.2381,0.4141,0.5432,2.6985,2.5113,4.0563,3.32,4.5767,3.601,6/8/2019
3.625,0.381,0.2381,0.4141,0.5432,2.6985,2.5113,4.0563,3.32,4.5767,3.601,6/7/2019
3.6193,0.3815,0.2412,0.4132,0.5418,2.6855,2.5126,4.0463,3.3289,4.5717,3.601,6/6/2019
3.6387,0.3826,0.2452,0.4158,0.5442,2.6978,2.5224,4.064,3.3325,4.5867,3.61,6/5/2019
3.6368,0.3828,0.247,0.4154,0.5443,2.6905,2.5221,4.0646,3.3418,4.5807,3.612,6/4/2019
3.635,0.3831,0.25,0.4157,0.5439,2.6916,2.5266,4.0615,3.3539,4.5951,3.633,6/3/2019
3.6148,0.3805,0.2454,0.4141,0.5422,2.6842,2.5137,4.0489,3.3386,4.5845,3.634,6/2/2019
3.6148,0.3805,0.2454,0.4141,0.5422,2.6842,2.5137,4.0489,3.3386,4.5845,3.634,6/1/2019
3.6148,0.3805,0.2454,0.4141,0.5422,2.6842,2.5137,4.0489,3.3386,4.5845,3.634,5/31/2019
3.5856,0.3792,0.2477,0.4134,0.5398,2.6832,2.5085,4.0316,3.299,4.5695,3.62,5/30/2019
3.5961,0.3769,0.2443,0.4132,0.5403,2.6778,2.5038,4.0343,3.3084,4.5721,3.617,5/29/2019
3.5999,0.3782,0.2472,0.4156,0.5416,2.6828,2.5015,4.044,3.3034,4.5793,3.614,5/28/2019
3.5971,0.3757,0.2502,0.4131,0.5402,2.6813,2.4882,4.0344,3.2897,4.5708,3.605,5/27/2019
3.5971,0.3757,0.2502,0.4131,0.5402,2.6813,2.4882,4.0344,3.2897,4.5708,3.605,5/26/2019
3.5971,0.3757,0.2502,0.4131,0.5402,2.6813,2.4882,4.0344,3.2897,4.5708,3.605,5/25/2019
3.5971,0.3757,0.2502,0.4131,0.5402,2.6813,2.4882,4.0344,3.2897,4.5708,3.605,5/24/2019
3.5842,0.3748,0.2501,0.4129,0.5391,2.6848,2.4834,4.0261,3.2848,4.5717,3.615,5/23/2019
3.5783,0.3748,0.2514,0.4131,0.5399,2.6969,2.4872,4.0323,3.2694,4.5714,3.611,5/22/2019
3.5626,0.3722,0.2496,0.4096,0.5371,2.6818,2.4752,4.0116,3.2644,4.5683,3.598,5/21/2019
3.5394,0.3704,0.2484,0.4069,0.5339,2.6583,2.4712,3.9871,3.2503,4.5527,3.573,5/20/2019
3.5437,0.371,0.2499,0.4083,0.535,2.6556,2.4626,3.9956,3.2583,4.5695,3.575,5/19/2019
3.5437,0.371,0.2499,0.4083,0.535,2.6556,2.4626,3.9956,3.2583,4.5695,3.575,5/18/2019
3.5437,0.371,0.2499,0.4083,0.535,2.6556,2.4626,3.9956,3.2583,4.5695,3.575,5/17/2019
3.5347,0.3716,0.252,0.41,0.5352,2.6584,2.4679,3.9964,3.2539,4.5712,3.568,5/16/2019
3.5417,0.3709,0.2504,0.4076,0.5348,2.6506,2.4701,3.9936,3.2644,4.6039,3.571,5/15/2019
3.549,0.3728,0.251,0.41,0.538,2.6577,2.4842,4.018,3.2615,4.6315,3.577,5/14/2019
3.5388,0.37,0.2498,0.4083,0.5369,2.6561,2.4895,4.0089,3.2537,4.6454,3.568,5/13/2019
3.5192,0.3708,0.2508,0.4081,0.5366,2.6507,2.4963,4.0062,3.2477,4.6397,3.567,5/12/2019
3.5192,0.3708,0.2508,0.4081,0.5366,2.6507,2.4963,4.0062,3.2477,4.6397,3.567,5/11/2019
3.5192,0.3708,0.2508,0.4081,0.5366,2.6507,2.4963,4.0062,3.2477,4.6397,3.567,5/10/2019
3.5224,0.374,0.2501,0.4095,0.5377,2.6622,2.5141,4.0142,3.2554,4.673,3.584,5/9/2019
3.5224,0.374,0.2501,0.4095,0.5377,2.6622,2.5141,4.0142,3.2554,4.673,3.584,5/8/2019
3.5172,0.3752,0.2482,0.4119,0.5377,2.6645,2.5152,4.0149,3.2416,4.6919,3.585,5/7/2019
3.5258,0.3748,0.248,0.4103,0.5385,2.6656,2.5107,4.0206,3.2425,4.708,3.591,5/6/2019
3.5299,0.3757,0.2469,0.4105,0.5383,2.6728,2.518,4.0185,3.2287,4.6879,3.601,5/5/2019
3.5299,0.3757,0.2469,0.4105,0.5383,2.6728,2.518,4.0185,3.2287,4.6879,3.601,5/4/2019
3.5299,0.3757,0.2469,0.4105,0.5383,2.6728,2.518,4.0185,3.2287,4.6879,3.601,5/3/2019
3.5313,0.3775,0.2487,0.4141,0.5401,2.6786,2.5272,4.0324,3.228,4.6974,3.598,5/2/2019
3.5301,0.3777,0.2508,0.4156,0.5398,2.6775,2.5286,4.0298,3.2222,4.6861,3.586,5/1/2019
3.5407,0.3802,0.2521,0.4179,0.5417,2.6824,2.5444,4.0438,3.2406,4.6877,3.608,4/30/2019
3.5458,0.3805,0.2523,0.4166,0.5405,2.6864,2.5504,4.0356,3.2372,4.676,3.618,4/29/2019
3.5539,0.3803,0.2504,0.4181,0.542,2.6876,2.5445,4.0473,3.2442,4.6797,3.628,4/28/2019
3.5539,0.3803,0.2504,0.4181,0.542,2.6876,2.5445,4.0473,3.2442,4.6797,3.628,4/27/2019
3.5539,0.3803,0.2504,0.4181,0.542,2.6876,2.5445,4.0473,3.2442,4.6797,3.628,4/26/2019
3.5539,0.3803,0.2504,0.4181,0.542,2.6876,2.5445,4.0473,3.2442,4.6797,3.628,4/25/2019
3.5483,0.3861,0.252,0.4216,0.5429,2.6867,2.5461,4.0537,3.2312,4.6727,3.614,4/24/2019
3.5303,0.3847,0.2528,0.4215,0.5412,2.6866,2.5554,4.0404,3.2126,4.6671,3.593,4/23/2019
3.5495,0.3852,0.2546,0.4204,0.541,2.684,2.5704,4.0396,3.2065,4.669,3.589,4/22/2019
3.5495,0.3852,0.2546,0.4204,0.541,2.684,2.5704,4.0396,3.2065,4.669,3.589,4/21/2019
3.5495,0.3852,0.2546,0.4204,0.541,2.684,2.5704,4.0396,3.2065,4.669,3.589,4/20/2019
3.5495,0.3852,0.2546,0.4204,0.541,2.684,2.5704,4.0396,3.2065,4.669,3.589,4/19/2019
3.5495,0.3852,0.2546,0.4204,0.541,2.684,2.5704,4.0396,3.2065,4.669,3.589,4/18/2019
3.5458,0.3875,0.2564,0.4218,0.5417,2.6837,2.5738,4.0436,3.1917,4.6638,3.575,4/17/2019
3.5369,0.384,0.2526,0.4189,0.5388,2.6571,2.5413,4.0203,3.1796,4.6554,3.558,4/16/2019
3.5506,0.385,0.2547,0.4194,0.5396,2.6731,2.5549,4.0277,3.1804,4.668,3.561,4/15/2019
3.5695,0.3856,0.2554,0.4199,0.5412,2.6802,2.5551,4.0397,3.1983,4.6759,3.578,4/14/2019
